IDA	IDB	neighborhood	fusion	cooccurence	coexpression	textmining	score	Label
YJR014W	YMR189W	0	0	0	0	0	0.196671	negative
YBR279W	YMR260C	0	0	0	0	0	0.004872	negative
YDL126C	YNL244C	0	0	0	0	0	0.008238	negative
YMR297W	YOL086C	66	0	0	0	90	-0.001172	positive
YDR382W	YDR439W	0	0	0	0	0	-0.013805	negative
YKL172W	YKL181W	0	0	0	481	0	0.057152	negative
YDL030W	YJR076C	0	0	0	0	0	0.422204	negative
YDL030W	YMR143W	0	0	0	0	0	-0.005880	negative
YOL038W	YPR103W	0	0	0	909	726	0.650589	positive
YBR118W	YMR287C	0	0	0	0	231	0.131309	negative
YML127W	YNL037C	0	0	0	0	0	0.098993	negative
YER069W	YOR272W	0	0	0	0	0	0.107742	negative
YJL033W	YOR293W	0	0	0	0	0	0.041973	negative
YGR162W	YOL139C	0	0	0	109	984	0.180833	positive
YGR162W	YML036W	0	0	0	0	0	0.063157	negative
YBR221C	YHR064C	0	0	0	0	258	0.191776	negative
YBR143C	YHR186C	0	0	0	0	0	0.261196	negative
YFR030W	YGR178C	0	0	0	0	0	0.004164	negative
YLR075W	YOR189W	0	0	0	0	0	0.123567	negative
YKL135C	YMR235C	0	0	0	0	0	0.000738	negative
YER025W	YER089C	0	0	0	0	0	0.068437	negative
YDR180W	YPR036W	0	0	0	0	0	0.168660	negative
YER025W	YGR027C	0	0	0	75	0	0.000900	negative
YGR061C	YMR287C	0	0	0	0	0	0.070781	negative
YHR128W	YOL004W	0	0	0	0	0	0.412534	negative
YFR051C	YLL004W	0	0	0	0	0	0.146554	negative
YNR050C	YPR041W	0	0	0	0	0	-0.005202	negative
YAL044C	YJR132W	0	0	0	0	0	-0.005162	negative
YML092C	YMR314W	0	0	65	951	124	0.882282	positive
YGL011C	YML092C	0	0	0	898	138	0.618009	positive
YOR069W	YPL167C	0	0	0	0	0	0.006825	negative
YDL097C	YGR232W	0	0	0	0	399	0.098124	positive
YDR101C	YDR283C	0	0	0	0	0	0.612776	negative
YDR168W	YHR200W	0	0	0	0	0	0.017941	negative
YPL154C	YPL195W	0	0	0	0	0	0.084353	negative
YGL125W	YNL172W	0	0	0	0	0	0.304211	negative
YGL105W	YHR128W	0	0	0	0	0	0.161042	negative
YDR214W	YKL172W	0	0	0	0	0	0.120395	negative
Q0120	YDR457W	0	0	0	0	0	0.141644	negative
YDR173C	YIL034C	0	0	0	0	0	0.002334	negative
YHR099W	YNL243W	0	0	0	0	0	0.286193	negative
YGL106W	YHR019C	0	0	0	0	0	0.154799	negative
YDL051W	YPR074C	0	0	0	0	0	0.512175	negative
YHR027C	YLR421C	0	0	0	165	142	0.018092	positive
YAL003W	YGR193C	0	0	0	0	0	-0.010831	negative
YAL044C	YPR182W	0	0	0	0	0	-0.003197	negative
YDL136W	YMR197C	0	0	0	0	0	-0.001344	negative
YBR279W	YDR418W	0	0	0	0	0	0.017268	negative
YDR469W	YJR123W	0	0	0	0	0	0.147287	negative
YGR162W	YPL235W	0	0	0	0	0	0.080158	negative
YOL097C	YPL271W	0	0	0	0	0	0.034747	negative
YGR232W	YIL142W	0	0	0	84	191	0.070456	negative
YCL014W	YER103W	0	0	0	0	0	-0.016622	negative
YBR189W	YOR332W	0	0	0	0	0	-0.001929	negative
YDR356W	YGR167W	0	0	0	0	0	0.010091	negative
YIL062C	YIL115C	0	0	0	0	0	0.204094	negative
YER094C	YGR244C	0	0	0	0	0	0.053785	negative
YKL054C	YOR035C	0	0	0	0	0	0.003742	negative
YBR118W	YJL081C	0	0	0	0	147	0.009644	negative
YBR143C	YGR186W	0	0	0	0	0	0.042391	negative
YMR083W	YPL007C	0	0	0	0	0	0.010651	negative
YAL003W	YLR335W	0	0	0	66	113	-0.009353	negative
YJR121W	YML063W	0	0	0	151	789	0.045637	negative
YBR009C	YPR043W	0	0	0	0	0	0.008418	negative
YAL044C	YER094C	0	0	0	0	0	0.523691	negative
YKL081W	YML075C	0	0	0	0	0	0.031839	negative
YAL034C	YFL018C	0	0	0	0	0	0.026342	negative
YGL195W	YGR063C	0	0	0	0	0	0.104650	negative
YJL101C	YMR197C	0	0	0	0	0	0.262144	negative
YDL143W	YJL014W	0	0	94	956	189	0.476499	positive
YDR036C	YDR432W	0	0	0	0	0	-0.000050	negative
YOL038W	YOR362C	0	0	75	925	51	0.684776	positive
YAL035W	YLR192C	0	0	0	0	765	0.028629	positive
YAR007C	YIR002C	0	0	0	0	162	0.313096	positive
YNL064C	YPR041W	0	0	0	126	0	0.008263	negative
YJL041W	YLR355C	0	0	0	0	0	-0.009260	negative
YEL003W	YPL167C	0	0	0	0	0	-0.005748	negative
YKL181W	YNL002C	0	0	0	520	142	0.040072	negative
YDR502C	YNL025C	0	0	0	0	0	0.139145	negative
YOR136W	YOR362C	0	0	0	0	0	0.120362	negative
YMR197C	YNL002C	0	0	0	0	0	0.055864	negative
YLR355C	YMR314W	0	0	0	0	0	0.070596	negative
YDL185W	YMR116C	0	0	0	121	311	0.775269	negative
YCR084C	YJL008C	0	0	0	0	0	0.307670	negative
YOR361C	YPR041W	0	0	0	817	824	0.004073	positive
YDR145W	YPL011C	0	0	0	0	833	0.526009	positive
YFL022C	YKL039W	0	0	0	0	0	0.037539	negative
YDL083C	YML069W	0	0	0	0	0	0.000328	negative
YDL195W	YLL034C	0	0	0	0	0	0.122005	negative
YLL022C	YPR036W	0	0	0	0	0	0.367524	negative
YDR434W	YMR116C	0	0	0	0	0	-0.000564	negative
YOR341W	YPL061W	0	0	0	0	200	0.000424	negative
YLL018C	YMR083W	0	0	0	0	0	-0.020555	negative
YDL140C	YGR078C	0	0	0	0	0	0.042536	negative
YDR221W	YML056C	0	0	0	0	0	0.010411	negative
YBR127C	YGL106W	0	0	0	0	0	0.050239	negative
YCL014W	YDR037W	0	0	0	0	0	0.043699	negative
YJR148W	YPL237W	0	0	0	0	0	-0.001808	negative
YGR167W	YMR297W	0	0	0	0	0	0.046680	negative
YFR030W	YGR008C	0	0	0	0	0	-0.004008	negative
YDR356W	YER122C	0	0	0	0	0	0.183690	negative
Q0120	YJL050W	0	0	0	0	0	0.133482	negative
YKL007W	YML075C	0	0	0	0	0	0.026980	negative
YDR168W	YML010W	0	0	0	0	0	0.099576	negative
YDR385W	YOR341W	654	0	0	452	507	-0.001236	negative
YBR279W	YFR010W	0	0	0	0	0	0.201974	negative
YLR295C	YPL181W	0	0	0	0	0	0.095194	negative
YNL301C	YOR317W	0	0	0	0	0	-0.004339	negative
YGR078C	YMR260C	0	0	0	0	0	-0.005062	negative
YGL058W	YIL125W	0	0	0	0	0	0.127559	negative
YKL029C	YNL113W	0	0	0	0	0	-0.005434	negative
YKL085W	YLR421C	0	0	0	0	0	-0.011807	negative
YDR385W	YGR232W	0	0	0	0	167	0.066888	negative
YBR009C	YBR169C	0	0	0	0	0	0.025553	negative
YOR144C	YPR036W	0	0	0	0	0	0.036039	negative
YDR469W	YHR051W	0	0	0	0	0	0.092108	negative
YJR076C	YMR304W	0	0	0	0	0	0.137763	negative
YBR009C	YPR036W	0	0	0	0	0	-0.016432	negative
YCR030C	YHR128W	0	0	0	0	0	0.260931	negative
YBR126C	YOR272W	0	0	0	0	0	0.765439	negative
YGR186W	YOR293W	0	0	0	0	0	-0.006426	negative
YMR287C	YPR035W	0	0	0	0	0	0.113116	negative
YGR186W	YNL243W	0	0	0	0	0	0.036824	negative
YGR130C	YMR091C	0	0	0	0	0	0.164861	negative
YNL244C	YPR103W	0	0	0	0	0	-0.003909	negative
YBR118W	YDR145W	0	0	0	0	0	-0.009740	negative
YER025W	YJR137C	0	0	0	0	0	-0.003379	negative
YMR108W	YOL076W	0	0	0	0	0	0.344335	negative
YKL028W	YKL080W	0	0	0	0	0	0.076480	negative
YAR007C	YDR221W	0	0	0	0	0	0.515996	negative
YGR047C	YPL007C	0	0	0	0	907	-0.006971	positive
YAL044C	YDR170C	0	0	0	0	0	-0.001900	negative
YER094C	YOL038W	0	0	0	938	756	0.787903	positive
YNR035C	YPR041W	0	0	0	0	0	0.003866	negative
Q0120	YNL015W	0	0	0	0	0	0.001305	negative
YFL018C	YHL030W	0	0	0	0	0	0.036417	negative
YFR030W	YGR162W	0	0	0	0	0	0.129248	negative
YOR317W	YPL129W	0	0	0	0	0	0.194106	negative
YHL034C	YOL139C	0	0	0	0	0	0.048671	positive
YBR279W	YOL145C	0	0	0	0	767	0.209308	positive
YCL014W	YLR325C	0	0	0	0	0	0.042485	negative
YAL011W	YPL235W	0	0	0	0	356	0.150955	positive
YGL106W	YOR035C	0	0	0	0	116	-0.008825	negative
YGR193C	YPL178W	0	0	0	0	0	0.062668	negative
YIL142W	YJL066C	0	0	0	0	0	0.117768	negative
YGR135W	YPR103W	0	0	0	829	616	0.518303	positive
YBR112C	YGR086C	0	0	0	0	0	-0.003806	negative
YGL187C	YKL013C	0	0	0	0	0	0.181173	negative
YFR050C	YPR103W	0	0	0	951	977	0.564558	positive
YCL037C	YNL064C	0	0	0	0	572	0.064461	positive
YOL004W	YOR293W	0	0	0	0	0	-0.005090	negative
YBL075C	YKL007W	0	0	0	0	0	0.000248	negative
YAL035W	YOR361C	0	0	0	360	661	0.081316	positive
YGR083C	YML036W	0	0	0	0	0	0.147992	negative
YML028W	YOR187W	0	0	0	109	235	0.094846	negative
YFR050C	YOL038W	0	0	0	941	664	0.600627	positive
YLR028C	YPL007C	0	0	0	0	0	0.181289	negative
YDR148C	YFR031C-A	0	0	0	0	0	0.020819	negative
YLR321C	YOR261C	0	0	0	0	0	0.104816	negative
YFR033C	YJL008C	0	0	0	0	0	-0.001290	negative
YBR039W	YGR078C	0	0	0	0	0	0.044953	negative
YGR214W	YNL246W	0	0	0	0	0	-0.019721	negative
YER122C	YGL137W	0	0	0	89	626	0.176743	positive
YDR221W	YMR230W	0	0	0	0	0	-0.001073	negative
YGL098W	YNL071W	0	0	0	0	0	0.032447	negative
YMR315W	YOL097C	0	0	0	0	0	0.037541	positive
YDR283C	YEL026W	0	0	0	0	0	0.192006	negative
YDL140C	YOR151C	654	0	0	936	988	0.506250	positive
YFL018C	YOR133W	0	0	0	0	232	0.110682	negative
YHL030W	YNL071W	0	0	0	0	0	0.303195	negative
YHR200W	YOR261C	0	0	0	559	741	0.403118	positive
YDR457W	YJR007W	0	0	0	0	0	0.260090	negative
YGR086C	YKL142W	0	0	0	173	0	0.240345	positive
YGR238C	YPL195W	0	0	0	0	0	0.341705	negative
YBR279W	YGL200C	0	0	0	0	0	0.231934	negative
YDR037W	YLR129W	0	0	0	335	0	-0.011573	negative
YDR381W	YDR471W	0	0	0	0	0	-0.014895	negative
YKL028W	YMR242C	0	0	0	0	161	-0.007903	negative
YGL207W	YKL142W	0	0	0	0	0	-0.009692	negative
YDL097C	YMR099C	0	0	0	0	0	0.138903	negative
YHR208W	YJR148W	0	0	8	0	16	0.503967	positive
YBL050W	YDR283C	0	0	0	0	0	0.154521	negative
YIL026C	YJL066C	0	0	0	0	0	-0.015314	negative
YJL026W	YMR260C	0	0	0	0	0	0.106391	negative
YBL041W	YGL011C	0	0	0	884	558	0.831612	positive
YNL037C	YPR118W	0	0	0	0	0	0.093280	negative
YEL026W	YER155C	0	0	0	0	0	0.076560	negative
YDL185W	YJL076W	0	0	0	0	0	-0.016424	negative
YGR264C	YJL115W	0	0	0	0	0	0.012656	negative
YDL126C	YDR214W	0	0	0	0	0	0.098232	negative
YLL018C	YNL301C	0	0	0	172	0	-0.017363	positive
YGL099W	YLR207W	0	0	0	0	0	0.264384	negative
YER178W	YIR002C	0	0	0	0	0	0.007672	negative
YCL011C	YOR164C	0	0	0	0	0	0.038844	negative
YNL002C	YPL154C	0	0	0	0	0	0.004961	negative
YDR101C	YMR260C	654	0	0	200	0	0.009968	negative
YER012W	YER094C	0	0	0	999	288	0.536893	positive
YDR036C	YNL081C	0	0	0	0	0	0.098935	positive
YDR165W	YJL111W	0	0	0	0	0	-0.014169	negative
YER025W	YPL061W	0	0	0	0	157	-0.014612	negative
YIL125W	YNL147W	0	0	0	0	0	0.000234	negative
YDR390C	YHR098C	0	0	0	0	0	0.501213	negative
YGR275W	YLR180W	0	0	0	0	0	0.097696	negative
YDL185W	YJR104C	0	0	0	0	0	-0.022436	negative
YDL082W	YNL037C	0	0	0	0	0	-0.019190	negative
YIL033C	YKL039W	0	0	0	0	0	0.216961	negative
YDL082W	YPL167C	0	0	0	0	0	-0.029542	negative
YCL037C	YMR186W	0	0	0	0	297	-0.014297	positive
YDR430C	YOR253W	0	0	0	0	0	0.037692	negative
YJL148W	YKL029C	0	0	0	0	0	-0.005624	negative
YBR221C	YLR150W	0	0	0	0	0	-0.009737	negative
YJL088W	YPL111W	0	0	0	0	932	0.015310	positive
YIR002C	YJL179W	0	0	0	0	0	0.094484	negative
YDR148C	YML077W	0	0	0	0	0	0.091795	negative
YEL026W	YPR182W	0	0	0	400	0	0.081045	positive
YER012W	YMR314W	0	0	0	884	551	0.875181	positive
YBL003C	YMR287C	0	0	0	0	0	0.017868	negative
YGR275W	YMR197C	0	0	0	0	0	0.057306	negative
YGL098W	YNR035C	0	0	0	0	0	0.020203	negative
YKR048C	YML072C	0	0	0	0	0	0.282536	negative
YGR083C	YNL037C	0	0	0	0	0	0.071786	negative
YBR221C	YGL058W	0	0	0	0	0	0.015879	negative
YGR180C	YMR287C	0	0	0	0	0	0.001780	negative
YKR066C	YPR016C	0	0	0	0	0	-0.005648	negative
YDL075W	YHR208W	0	0	0	0	0	-0.016472	negative
YER012W	YFR050C	0	0	0	999	563	0.453479	positive
YDR099W	YGR083C	0	0	0	0	0	-0.004519	negative
YGL129C	YHR075C	0	0	0	0	0	0.093245	positive
YHR075C	YMR072W	0	0	0	0	0	0.005936	negative
YAL011W	YDR418W	0	0	0	0	0	0.015375	negative
YNL153C	YPR180W	0	0	0	0	0	0.640283	negative
YMR099C	YPR041W	0	0	0	0	0	0.013187	negative
YHR208W	YNL230C	0	0	0	0	0	-0.016959	negative
YDR141C	YOL145C	0	0	0	0	0	0.348408	negative
YLR129W	YOR253W	0	0	0	0	0	0.001350	negative
YLR325C	YNL246W	0	0	0	0	0	-0.006861	negative
YFR050C	YJL001W	0	0	0	961	660	0.586185	positive
YDL083C	YOR234C	0	0	0	999	520	-0.009877	positive
YHR098C	YOR232W	0	0	0	0	0	0.085406	negative
YDL181W	YOR234C	0	0	0	0	0	-0.006556	negative
YOR281C	YPL167C	0	0	0	0	0	-0.008358	negative
YHR200W	YOR224C	0	0	0	0	0	0.439164	negative
YHR099W	YPL254W	0	0	0	0	728	0.147543	positive
YDL126C	YJR123W	0	0	0	0	0	0.025352	negative
YFR010W	YJL076W	0	0	0	0	0	-0.007999	negative
YIL070C	YPL235W	0	0	0	0	0	-0.003436	negative
YGL125W	YOR272W	0	0	0	0	0	0.186252	negative
YKR054C	YLR039C	0	0	0	0	0	0.032034	negative
YHR200W	YLR430W	0	0	0	0	0	0.054981	negative
YCR084C	YFR033C	0	0	0	0	0	-0.000847	negative
YBR011C	YNL081C	0	0	0	165	0	0.011835	negative
YDR388W	YOR142W	0	0	0	0	0	0.023174	negative
YLR421C	YOR187W	0	0	0	0	0	-0.004871	negative
YJL050W	YLR207W	0	0	0	0	0	0.628720	negative
YJL115W	YOR293W	0	0	0	0	0	-0.010358	negative
YCR084C	YDL171C	0	0	0	0	0	0.053635	negative
YDL097C	YDR074W	0	0	0	0	0	0.434430	negative
YDR308C	YOR234C	0	0	0	0	0	-0.000257	negative
YBR126C	YOL144W	0	0	0	0	0	0.074781	negative
YGL207W	YHR107C	0	0	0	0	0	0.012017	negative
YJL123C	YNL037C	0	0	0	0	0	0.034931	negative
YCL014W	YMR315W	0	0	0	0	0	0.222698	negative
YJL101C	YPL061W	0	0	0	0	95	0.163162	positive
YDR145W	YGL106W	0	0	0	0	0	0.025341	negative
YAL003W	YMR230W	0	0	0	785	197	-0.009045	negative
YER007C-A	YGL187C	0	0	0	0	0	0.182040	negative
YLR430W	YMR189W	0	0	0	0	0	0.334973	negative
YDR432W	YGL200C	0	0	0	0	0	0.001590	negative
YGR005C	YGR186W	0	0	0	115	997	0.077894	positive
YER025W	YGR083C	0	0	0	114	888	0.066473	positive
YER178W	YOL097C	0	0	0	0	0	-0.003338	negative
YDR469W	YLR355C	0	0	0	0	0	0.199472	negative
YGL030W	YJL066C	0	0	0	0	0	-0.005703	negative
YCR092C	YOR332W	0	0	0	0	0	0.439200	negative
YDR027C	YIL026C	0	0	0	0	0	-0.026644	negative
YBR169C	YER022W	0	0	0	0	0	-0.001655	negative
YJL034W	YMR068W	0	0	0	0	0	-0.000376	negative
YCL014W	YGR078C	0	0	0	0	0	0.085015	negative
YDR035W	YOR230W	0	0	0	0	60	-0.014720	positive
YOR272W	YPL160W	0	0	0	390	0	0.099261	negative
YGL187C	YGR194C	0	0	0	0	0	0.348145	negative
YBL050W	YOR136W	0	0	0	0	0	0.048568	negative
YGL137W	YKR066C	0	0	0	0	0	0.055982	negative
YBL003C	YML094W	0	0	0	0	0	0.005222	negative
YOR151C	YOR224C	0	0	0	0	934	0.032912	positive
YLR129W	YPL237W	0	0	0	0	0	-0.001147	negative
YER133W	YGR244C	0	0	0	0	0	0.015493	negative
YER093C	YJL076W	0	0	0	0	0	-0.003462	negative
YEL055C	YNL172W	0	0	0	0	0	0.461447	negative
YML063W	YML072C	0	0	0	0	0	0.303584	negative
YDR516C	YOR123C	0	0	0	0	0	0.005939	negative
YJR076C	YPL143W	0	0	0	0	0	0.094274	negative
YGL200C	YNL025C	0	0	0	0	0	0.094610	negative
YLR335W	YNL301C	0	0	0	0	0	-0.009445	negative
YGR264C	YNL025C	0	0	0	0	0	0.110133	negative
YIL142W	YOR341W	0	0	0	96	502	0.309719	negative
Q0120	YPL031C	0	0	0	0	0	0.085668	negative
YDR356W	YDR434W	0	0	0	0	0	0.417475	negative
YJL066C	YLL034C	0	0	0	0	0	0.107465	negative
YAL011W	YNL243W	0	0	0	0	0	0.152699	negative
YFR033C	YPL048W	0	0	0	0	0	0.369493	negative
YJL050W	YMR125W	0	0	0	174	90	0.729546	positive
YDL097C	YHR200W	0	0	0	282	879	0.414538	positive
YDR308C	YOR035C	0	0	0	0	0	0.009830	negative
YAL044C	YBR126C	0	0	0	0	0	-0.008307	negative
YGL187C	YMR309C	0	0	0	0	0	0.041122	negative
YJL020C	YOR332W	0	0	0	0	0	0.659744	negative
YCR092C	YKL135C	0	0	0	0	0	0.319577	negative
YAL043C	YER133W	0	0	0	0	574	0.272313	positive
YDR074W	YLR207W	0	0	0	0	0	0.033603	negative
YDR071C	YOL144W	0	0	0	0	0	0.069526	negative
YBR234C	YKL013C	0	0	0	109	917	0.458583	positive
YBR084C-A	YGL147C	654	0	0	999	762	-0.015312	positive
YKL029C	YLR192C	0	0	0	0	0	-0.013240	negative
YNL002C	YPR176C	0	0	0	0	0	0.020514	negative
YDR388W	YMR189W	0	0	0	0	0	0.361745	negative
YDR037W	YGR186W	0	0	0	0	0	-0.005898	negative
YER022W	YPL220W	0	0	0	0	0	-0.002222	negative
YGR094W	YJL115W	0	0	0	0	0	-0.007474	negative
YJR009C	YOR224C	0	0	0	0	0	0.005292	negative
YML075C	YMR116C	0	0	0	0	0	-0.006683	negative
YCR009C	YFR010W	0	0	0	0	0	0.153797	negative
YHR027C	YOR261C	0	0	0	390	534	0.454028	positive
YDR027C	YJL088W	0	0	0	0	0	0.424095	negative
YLR335W	YMR297W	0	0	0	0	0	0.034854	negative
YDR071C	YGR005C	0	0	0	0	0	0.089928	negative
YJL148W	YMR230W	0	0	0	171	0	-0.003146	negative
YFR050C	YGR253C	0	0	0	991	558	0.606716	positive
YDR054C	YHR039C-A	0	0	0	0	0	0.007451	negative
YER025W	YGR187C	0	0	0	221	80	0.019191	negative
YDL051W	YLR295C	0	0	0	0	0	0.118835	negative
YJL190C	YNL037C	0	0	0	0	0	-0.009287	negative
YER012W	YER025W	0	0	0	0	0	0.006751	negative
YMR197C	YOR261C	0	0	0	252	0	0.320036	negative
YGR193C	YHL034C	0	0	0	115	0	0.014538	negative
YOL096C	YOR181W	0	0	0	0	0	0.414339	negative
YIR003W	YOR232W	0	0	0	0	0	-0.009771	negative
YDL143W	YLR355C	0	0	0	71	263	0.449807	negative
YDL195W	YIL109C	0	0	0	502	977	0.005654	positive
YML063W	YOR232W	0	0	0	180	91	0.053421	negative
YLL034C	YMR242C	0	0	0	0	0	-0.013855	positive
YGL187C	YLR038C	0	0	0	991	952	0.408162	positive
YDR388W	YKL080W	0	0	0	0	0	0.446329	negative
YKL039W	YPR072W	0	0	0	0	0	0.149928	negative
YGR275W	YML127W	0	0	0	0	523	0.103776	positive
YGR063C	YHL033C	0	0	0	0	0	0.171073	negative
YJL034W	YOL038W	0	0	0	0	165	0.004139	negative
YER030W	YOR164C	0	0	0	0	0	-0.002314	negative
YDR044W	YJR121W	0	0	0	0	0	0.066480	negative
YMR197C	YNL081C	0	0	0	0	0	0.116925	negative
YDR129C	YFL039C	0	0	0	0	979	0.321290	positive
YAL043C	YLR115W	0	0	0	0	558	0.413791	positive
YDR430C	YEL026W	0	0	0	0	0	0.072165	negative
YGR063C	YGR244C	0	0	0	0	0	0.003551	negative
YBR084W	YDL056W	0	0	0	0	0	0.296561	negative
YIL070C	YJR007W	0	0	0	0	0	-0.001998	negative
YFR031C-A	YOL096C	0	0	0	0	0	-0.006836	negative
YDR054C	YER178W	0	0	0	0	0	-0.005597	negative
YHR186C	YPL181W	0	0	0	0	0	0.426015	negative
YER103W	YGL106W	0	0	0	0	122	0.061302	negative
YER093C	YMR068W	0	0	0	0	951	0.295022	positive
YGL137W	YKL172W	0	0	0	0	0	0.526140	negative
YIL109C	YPR181C	0	0	0	482	994	0.716485	positive
YBR112C	YCR084C	0	0	0	344	982	0.411169	positive
YAL003W	YFR030W	0	0	0	0	0	-0.011557	negative
YKL211C	YNL025C	0	0	0	0	0	0.098904	negative
YBL047C	YLR207W	0	0	0	0	0	0.633785	negative
YJL034W	YOR261C	0	0	0	0	0	-0.001637	negative
YHL034C	YMR158W	0	0	0	0	0	0.915820	negative
YKL039W	YLR044C	0	0	0	0	0	-0.014719	positive
YGL125W	YOR069W	0	0	0	0	0	0.270864	negative
YGL129C	YMR297W	0	0	0	0	0	0.053561	negative
YKL080W	YPL129W	0	0	0	0	0	0.040192	negative
YCR009C	YJL050W	0	0	0	0	0	0.401576	negative
YHR172W	YJR121W	0	0	0	0	0	0.096091	negative
YLR129W	YOR035C	0	0	0	0	0	-0.005598	negative
YAL044C	YFL018C	605	0	0	0	954	-0.010123	positive
YKL182W	YOR272W	0	0	0	0	0	0.047559	negative
YIL070C	YNL015W	0	0	0	0	0	-0.005892	negative
YOR110W	YPL160W	0	0	0	0	0	0.107505	negative
YEL055C	YGR187C	0	0	0	322	0	0.112293	negative
YBL041W	YMR189W	0	0	0	0	0	-0.003687	negative
YER022W	YPR176C	0	0	0	0	0	0.071211	negative
YDR404C	YGL187C	0	0	0	0	0	0.080022	negative
YFR010W	YHR200W	0	0	0	781	863	0.039725	positive
YEL051W	YOR332W	654	0	0	177	976	0.013477	positive
YAL034C	YER110C	0	0	0	0	0	0.174690	positive
YBL007C	YOR181W	0	0	0	0	493	0.296893	positive
YBR221C	YKL013C	0	0	0	0	0	0.042013	negative
YGL245W	YGR264C	85	0	0	357	994	0.728437	positive
YDL181W	YNL064C	0	0	0	0	0	0.025685	negative
YGR063C	YNR051C	0	0	0	0	0	0.083415	negative
YDR407C	YJL052W	0	0	0	0	0	-0.011320	negative
YBR031W	YER122C	0	0	0	0	0	-0.012153	negative
YFL008W	YOR293W	0	0	0	0	0	0.026080	negative
YDL030W	YLR075W	0	0	0	0	0	0.225494	negative
YDL030W	YER025W	0	0	0	0	0	0.073146	negative
YHL030W	YIL075C	0	0	0	144	304	0.667819	positive
YAL044C	YJR076C	0	0	0	0	0	-0.000118	negative
YIL062C	YMR083W	0	0	0	0	0	0.000872	negative
YOL145C	YOR136W	0	0	0	0	163	0.101296	negative
YBR084W	YMR308C	0	0	0	383	0	0.036887	negative
YDL181W	YOR035C	0	0	0	0	0	-0.006670	negative
YGR083C	YMR068W	0	0	0	0	0	0.519885	negative
YPL011C	YPL129W	0	0	0	0	628	0.206779	positive
Q0120	YNL244C	0	0	0	0	0	0.008693	negative
YJL179W	YLR200W	0	0	0	837	704	0.597335	positive
YGR186W	YJL140W	0	0	0	0	268	0.033124	positive
YBR221C	YHL030W	0	0	0	0	0	0.128051	negative
YAL043C	YMR068W	0	0	0	0	0	0.570255	negative
YDR439W	YPL023C	0	0	0	0	0	0.066245	negative
YOL144W	YOR281C	0	0	0	0	0	0.031261	negative
YLR044C	YLR207W	0	0	0	0	0	-0.015588	negative
YOR224C	YOR341W	0	0	0	187	682	0.287883	positive
YDL136W	YMR005W	0	0	0	0	173	-0.010898	negative
YBR143C	YPR182W	0	0	0	0	0	0.049120	negative
YBL003C	YER178W	0	0	0	0	0	0.397116	negative
YGR254W	YKL039W	0	0	0	0	0	-0.025565	negative
YGL200C	YMR146C	0	0	0	0	0	0.025426	negative
YHR128W	YNL015W	0	0	0	0	0	0.665870	negative
YNL244C	YPL031C	0	0	0	0	0	0.070717	negative
YKL054C	YOR293W	0	0	0	0	0	-0.008921	negative
YDR028C	YDR434W	0	0	0	0	0	0.036918	negative
YGR240C	YMR205C	0	0	30	775	29	0.017719	positive
YIL125W	YOR181W	0	0	0	0	0	0.046784	negative
YLR333C	YNL244C	0	0	0	857	84	-0.006965	negative
YJR007W	YMR309C	0	0	0	475	243	0.019362	positive
YLR335W	YNL189W	0	0	0	72	989	0.140881	positive
YGL087C	YGR083C	0	0	0	0	0	0.201642	negative
YGR135W	YOR362C	0	0	73	890	169	0.643171	positive
YBR279W	YPR036W	0	0	0	0	0	0.274755	negative
YGR234W	YPL106C	0	0	0	0	199	-0.019942	positive
YKL080W	YNL153C	0	0	0	0	0	0.005031	negative
YNL037C	YOR136W	0	0	43	997	46	0.897001	positive
YDR145W	YMR005W	0	0	0	0	984	0.089388	positive
YLR200W	YPR036W	0	0	0	0	0	0.101221	negative
YGR063C	YIL034C	0	0	0	0	0	0.000126	negative
YDR180W	YEL020W-A	0	0	0	0	0	0.139422	negative
YGR180C	YKL135C	0	0	0	0	0	0.003662	negative
YGR186W	YLR295C	0	0	0	0	0	0.020659	negative
YGL030W	YGR244C	0	0	0	0	0	-0.009591	negative
YJL140W	YOR224C	0	0	0	96	917	0.138056	positive
YDR173C	YGR130C	0	0	0	0	0	0.071077	negative
YBR263W	YHR069C	0	0	0	0	0	0.149952	negative
YGR078C	YML094W	0	0	0	716	967	0.914970	positive
YGR130C	YJL066C	0	0	0	0	0	0.072529	positive
YER178W	YHR107C	0	0	0	0	0	0.012446	negative
YGR234W	YKL085W	0	0	0	75	410	0.593977	positive
YDR346C	YGL125W	0	0	0	0	0	0.179253	negative
YMR146C	YNL071W	0	0	0	0	0	0.371491	negative
YDL084W	YOR261C	0	0	0	0	0	0.465521	negative
YGR005C	YML077W	0	0	0	0	0	0.198036	negative
YDR233C	YMR143W	0	0	0	0	0	-0.014158	negative
YML069W	YOR293W	0	0	0	0	0	-0.004117	negative
YGL206C	YHL001W	0	0	0	0	0	0.479466	negative
YGR027C	YJL115W	0	0	0	0	0	-0.004893	negative
YEL026W	YNL244C	0	0	0	619	118	0.059944	negative
YDL040C	YOR253W	0	0	0	0	931	0.028388	positive
YDR356W	YKL039W	0	0	0	0	0	0.449679	negative
YBR195C	YER178W	0	0	0	0	0	0.009522	negative
YEL055C	YMR308C	0	0	0	483	0	0.057326	negative
YEL026W	YGR238C	0	0	0	0	0	0.082812	negative
YDL030W	YOR069W	0	0	0	0	0	0.540183	negative
