#ProtID	TotalCount	WAN111105_HCW_Celegans_wce_P1A01.map	WAN111105_HCW_Celegans_wce_P1A03.map	WAN111105_HCW_Celegans_wce_P1A05.map	WAN111105_HCW_Celegans_wce_P1A07.map	WAN111105_HCW_Celegans_wce_P1A09.map	WAN111105_HCW_Celegans_wce_P1A11.map	WAN111105_HCW_Celegans_wce_P1A12.map	WAN111105_HCW_Celegans_wce_P1B01.map	WAN111105_HCW_Celegans_wce_P1B02.map	WAN111105_HCW_Celegans_wce_P1B03.map	WAN111105_HCW_Celegans_wce_P1B04.map	WAN111105_HCW_Celegans_wce_P1B05.map	WAN111105_HCW_Celegans_wce_P1B06.map	WAN111105_HCW_Celegans_wce_P1B07.map	WAN111105_HCW_Celegans_wce_P1B08.map	WAN111105_HCW_Celegans_wce_P1B09.map	WAN111105_HCW_Celegans_wce_P1B10.map	WAN111105_HCW_Celegans_wce_P1B11.map	WAN111105_HCW_Celegans_wce_P1B12.map	WAN111105_HCW_Celegans_wce_P1C01.map	WAN111105_HCW_Celegans_wce_P1C02.map	WAN111105_HCW_Celegans_wce_P1C03.map	WAN111105_HCW_Celegans_wce_P1C04.map	WAN111105_HCW_Celegans_wce_P1C05.map	WAN111105_HCW_Celegans_wce_P1C06.map	WAN111105_HCW_Celegans_wce_P1C07.map	WAN111105_HCW_Celegans_wce_P1C08.map	WAN111105_HCW_Celegans_wce_P1C09.map	WAN111105_HCW_Celegans_wce_P1C10.map	WAN111105_HCW_Celegans_wce_P1C11.map	WAN111105_HCW_Celegans_wce_P1C12.map	WAN111105_HCW_Celegans_wce_P1D01.map	WAN111105_HCW_Celegans_wce_P1D02.map	WAN111105_HCW_Celegans_wce_P1D03.map	WAN111105_HCW_Celegans_wce_P1D04.map	WAN111105_HCW_Celegans_wce_P1D05.map	WAN111105_HCW_Celegans_wce_P1D06.map	WAN111105_HCW_Celegans_wce_P1D07.map	WAN111105_HCW_Celegans_wce_P1D08.map	WAN111105_HCW_Celegans_wce_P1D09.map	WAN111105_HCW_Celegans_wce_P1D10.map	WAN111105_HCW_Celegans_wce_P1D11.map	WAN111105_HCW_Celegans_wce_P1D12.map	WAN111105_HCW_Celegans_wce_P1E01.map	WAN111105_HCW_Celegans_wce_P1E02.map	WAN111105_HCW_Celegans_wce_P1E03.map	WAN111105_HCW_Celegans_wce_P1E04.map	WAN111105_HCW_Celegans_wce_P1E05.map	WAN111105_HCW_Celegans_wce_P1E06.map	WAN111105_HCW_Celegans_wce_P1E07.map	WAN111105_HCW_Celegans_wce_P1E08.map	WAN111105_HCW_Celegans_wce_P1E09.map	WAN111105_HCW_Celegans_wce_P1E10.map	WAN111105_HCW_Celegans_wce_P1E11.map	WAN111105_HCW_Celegans_wce_P1E12.map	WAN111105_HCW_Celegans_wce_P1F01.map	WAN111105_HCW_Celegans_wce_P1F02.map	WAN111105_HCW_Celegans_wce_P1F03.map	WAN111105_HCW_Celegans_wce_P1F04.map	WAN111105_HCW_Celegans_wce_P1F05.map	WAN111105_HCW_Celegans_wce_P1F06.map	WAN111105_HCW_Celegans_wce_P1F07.map	WAN111105_HCW_Celegans_wce_P1F08.map	WAN111105_HCW_Celegans_wce_P1F09.map	WAN111105_HCW_Celegans_wce_P1F10.map	WAN111105_HCW_Celegans_wce_P1F11.map	WAN111105_HCW_Celegans_wce_P1F12.map	WAN111105_HCW_Celegans_wce_P1G01.map	WAN111105_HCW_Celegans_wce_P1G02.map	WAN111105_HCW_Celegans_wce_P1G03.map	WAN111105_HCW_Celegans_wce_P1G04.map	WAN111105_HCW_Celegans_wce_P1G05.map	WAN111105_HCW_Celegans_wce_P1G06.map	WAN111105_HCW_Celegans_wce_P1G07.map	WAN111105_HCW_Celegans_wce_P1G08.map	WAN111105_HCW_Celegans_wce_P1G09.map	WAN111105_HCW_Celegans_wce_P1G10.map	WAN111105_HCW_Celegans_wce_P1G11.map	WAN111105_HCW_Celegans_wce_P1G12.map	WAN111105_HCW_Celegans_wce_P1H01.map	WAN111105_HCW_Celegans_wce_P1H02.map	WAN111105_HCW_Celegans_wce_P1H03.map	WAN111105_HCW_Celegans_wce_P1H04.map	WAN111105_HCW_Celegans_wce_P1H05.map	WAN111105_HCW_Celegans_wce_P1H06.map	WAN111105_HCW_Celegans_wce_P1H07.map	WAN111105_HCW_Celegans_wce_P1H08.map	WAN111105_HCW_Celegans_wce_P1H09.map	WAN111105_HCW_Celegans_wce_P1H10.map	WAN111105_HCW_Celegans_wce_P1H11.map	WAN111105_HCW_Celegans_wce_P1H12.map	WAN111105_HCW_Celegans_wce_P2A01.map	WAN111105_HCW_Celegans_wce_P2A02.map	WAN111105_HCW_Celegans_wce_P2A03.map	WAN111105_HCW_Celegans_wce_P2A04.map	WAN111105_HCW_Celegans_wce_P2A05.map	WAN111105_HCW_Celegans_wce_P2A06.map	WAN111105_HCW_Celegans_wce_P2A07.map	WAN111105_HCW_Celegans_wce_P2A08.map	WAN111105_HCW_Celegans_wce_P2A09.map	WAN111105_HCW_Celegans_wce_P2A05.map	WAN111105_HCW_Celegans_wce_P2A06.map	WAN111105_HCW_Celegans_wce_P2A07.map	WAN111105_HCW_Celegans_wce_P2A08.map	WAN111105_HCW_Celegans_wce_P2A09.map	WAN111105_HCW_Celegans_wce_P2A10.map	WAN111105_HCW_Celegans_wce_P2A11.map	WAN111105_HCW_Celegans_wce_P2A12.map	WAN111105_HCW_Celegans_wce_P2B01.map	WAN111105_HCW_Celegans_wce_P2B02.map	WAN111105_HCW_Celegans_wce_P2B03.map	WAN111105_HCW_Celegans_wce_P2B04.map	WAN111105_HCW_Celegans_wce_P2B05.map	WAN111105_HCW_Celegans_wce_P2B06.map	WAN111105_HCW_Celegans_wce_P2B07.map	WAN111105_HCW_Celegans_wce_P2B08.map	WAN111105_HCW_Celegans_wce_P2B09.map	WAN111105_HCW_Celegans_wce_P2B10.map	WAN111105_HCW_Celegans_wce_P2B11.map	WAN111105_HCW_Celegans_wce_P2B12.map
Y25C1A.13	1690349968.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20640000.0	896899968.0	196100000.0	44820000.0	41690000.0	388900000.0	0.0	101300000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y48B6A.3	93260000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16150000.0	27540000.0	49570000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y48B6A.2	16309303336.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	836400.0	0.0	0.0	0.0	0.0	4220000.0	0.0	0.0	0.0	0.0	1790000.0	0.0	0.0	0.0	5372000.0	4513000.0	0.0	19300000.0	19190000.0	24720000.0	24080000.0	0.0	44970000.0	57300000.0	32570000.0	28470000.0	53500000.0	57270000.0	212300000.0	296400000.0	441600000.0	893400000.0	1488000000.0	1258000000.0	2068000000.0	1360999936.0	2066000000.0	1060000000.0	998899968.0	781400000.0	686800000.0	624300032.0	387900000.0	261400000.0	282800000.0	138700000.0	123500000.0	62860000.0	92450000.0	54520000.0	10810000.0	10100000.0	37300000.0	6968000.0	31370000.0	24290000.0	33980000.0	20660000.0	24980000.0	12530000.0	15200000.0	21240000.0	8882000.0	6022000.0	12730000.0	13910000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y48B6A.1	1700085000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24140000.0	158500000.0	107300000.0	243500000.0	276000000.0	101700000.0	138500000.0	100500000.0	11540000.0	3309000.0	77710000.0	67970000.0	22300000.0	182700000.0	80880000.0	43120000.0	42250000.0	12000000.0	6166000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F40F9.6	17549899808.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2713999872.0	1926000000.0	1506000000.0	1047000000.0	306300000.0	589000000.0	463900000.0	154600000.0	341400000.0	237600000.0	661299968.0	172800000.0	165900000.0	215900000.0	169300000.0	766899968.0	1488000000.0	0.0	0.0	0.0	0.0	0.0	4624000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y48B6A.6	70250000.0	0.0	0.0	0.0	0.0	0.0	0.0	70250000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y57G11C.34	372640900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1371000.0	0.0	0.0	10420000.0	11320000.0	28730000.0	41170000.0	64830000.0	34660000.0	14840000.0	0.0	0.0	6361000.0	24180000.0	25690000.0	39790000.0	0.0	36250000.0	9848000.0	11930000.0	0.0	4018000.0	0.0	3025000.0	1289000.0	0.0	1531000.0	0.0	898800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	489100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C13B4.2	5543458936.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	402100000.0	0.0	0.0	0.0	0.0	0.0	0.0	63050000.0	54350000.0	22520000.0	12200000.0	17000000.0	55970000.0	79550000.0	123800000.0	47370000.0	23310000.0	9589000.0	32550000.0	4292999936.0	185100000.0	122000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F20G4.1	1102770936.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1100999936.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1771000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F20G4.2	5701000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5701000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F20A1.10	43730000.0	0.0	0.0	0.0	0.0	0.0	0.0	43730000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T09A5.9	49932000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6282000.0	10930000.0	32720000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M04F3.4	272800000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	272800000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C27F2.9	129099000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7779000.0	29880000.0	48030000.0	17060000.0	26350000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M04F3.1	389480000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	295000000.0	94480000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F08F8.7	48300000.0	0.0	0.0	0.0	0.0	0.0	0.0	48300000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B0303.15	65992000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2472000.0	14080000.0	49440000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T02H6.1	734108000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97110000.0	187100000.0	52930000.0	23100000.0	207300000.0	63700000.0	36860000.0	56090000.0	8590000.0	1328000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F33H1.3	1450800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	512400.0	0.0	0.0	0.0	938400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T06H11.4	765093000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	288800000.0	121700000.0	0.0	0.0	0.0	0.0	0.0	0.0	46480000.0	267100000.0	32700000.0	4620000.0	3693000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C18C4.10	268036000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4444000.0	2201000.0	0.0	0.0	0.0	84580000.0	68470000.0	30750000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28550000.0	31770000.0	6561000.0	10710000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
